,FACILITY_ID,BUSINESS_NAME,ADDR,CITY,CAT_1,CAT_2,SUBCAT_1,SUBCAT_2,SUBCAT_3,INFRACTION_TYPE,RESULT,INFRACTION_TOTAL,INSPECTION_DATE,REQUIRE_REINSPECTION,CERTIFIED_FOOD_HANDLER,INSPECTION_TYPE
7133,9EF1E2C5-6B35-4442-89AA-7EF8EDD8C0D6,HAVEN HOUSE,10 ACORN WAY,CAMBRIDGE,Food, Institutional,Group , Lodging Home (>9),,CRITICAL,Corrected During Inspection,1.0,2017-01-24,N,Yes,Compliance Inspection
7134,9EF1E2C5-6B35-4442-89AA-7EF8EDD8C0D6,HAVEN HOUSE,10 ACORN WAY,CAMBRIDGE,Food, Institutional,Group , Lodging Home (>9),,,,,2017-06-06,N,Yes,Compliance Inspection
7135,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-03-07,N,No,Re-inspection
7136,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,10.0,2017-08-03,Y,No,Compliance Inspection
7137,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Not in Compliance,2.0,2017-08-03,Y,No,Compliance Inspection
7138,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-08-03,Y,No,Compliance Inspection
7139,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-08-03,Y,No,Compliance Inspection
7140,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,4.0,2017-08-04,N,Yes,Re-inspection
7141,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,6.0,2016-09-23,Y,Yes,Compliance Inspection
7142,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2015-12-11,N,Yes,Compliance Inspection
7143,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2015-12-11,N,Yes,Compliance Inspection
7144,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2015-12-11,N,Yes,Compliance Inspection
7145,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2015-12-11,N,Yes,Compliance Inspection
7146,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2017-03-14,N,No,Compliance Inspection
7147,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2017-03-14,N,No,Compliance Inspection
7148,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-03-14,N,No,Compliance Inspection
7149,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Not in Compliance,2.0,2016-02-29,Y,No,Compliance Inspection
7150,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,7.0,2016-02-29,Y,No,Compliance Inspection
7151,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2016-06-14,Y,Yes,Compliance Inspection
7152,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-06-14,Y,Yes,Compliance Inspection
7153,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-09-30,N,No,Re-inspection
7154,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,,,,2016-06-17,N,No,Re-inspection
7155,3A7076E6-7C2C-427D-A107-7EFCB10E2DFE,SUSHI FEAST JAPANESE RESTAURANT,"3, 4 - 561 HESPELER RD",CAMBRIDGE,Food, General,Restaurant,,,,,,2017-03-20,N,No,Re-inspection
7156,EFE6BCF2-73B5-408D-A0B2-7F20D8F3197C,GRAND VALLEY COUNTRY CLUB,1910 ROSEVILLE RD,NORTH DUMFRIES,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-04-03,N,Yes,Compliance Inspection
7157,EFE6BCF2-73B5-408D-A0B2-7F20D8F3197C,GRAND VALLEY COUNTRY CLUB,1910 ROSEVILLE RD,NORTH DUMFRIES,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-04-03,N,Yes,Compliance Inspection
7158,EFE6BCF2-73B5-408D-A0B2-7F20D8F3197C,GRAND VALLEY COUNTRY CLUB,1910 ROSEVILLE RD,NORTH DUMFRIES,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-04-03,N,Yes,Compliance Inspection
7159,EFE6BCF2-73B5-408D-A0B2-7F20D8F3197C,GRAND VALLEY COUNTRY CLUB,1910 ROSEVILLE RD,NORTH DUMFRIES,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2017-07-11,N,No,Compliance Inspection
7160,EFE6BCF2-73B5-408D-A0B2-7F20D8F3197C,GRAND VALLEY COUNTRY CLUB,1910 ROSEVILLE RD,NORTH DUMFRIES,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-03-08,Y,Yes,Compliance Inspection
7161,EFE6BCF2-73B5-408D-A0B2-7F20D8F3197C,GRAND VALLEY COUNTRY CLUB,1910 ROSEVILLE RD,NORTH DUMFRIES,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-03-08,Y,Yes,Compliance Inspection
7162,EFE6BCF2-73B5-408D-A0B2-7F20D8F3197C,GRAND VALLEY COUNTRY CLUB,1910 ROSEVILLE RD,NORTH DUMFRIES,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2016-03-08,Y,Yes,Compliance Inspection
7163,EFE6BCF2-73B5-408D-A0B2-7F20D8F3197C,GRAND VALLEY COUNTRY CLUB,1910 ROSEVILLE RD,NORTH DUMFRIES,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2016-03-08,Y,Yes,Compliance Inspection
7164,EFE6BCF2-73B5-408D-A0B2-7F20D8F3197C,GRAND VALLEY COUNTRY CLUB,1910 ROSEVILLE RD,NORTH DUMFRIES,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2016-07-18,N,No,Compliance Inspection
7165,EFE6BCF2-73B5-408D-A0B2-7F20D8F3197C,GRAND VALLEY COUNTRY CLUB,1910 ROSEVILLE RD,NORTH DUMFRIES,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-07-18,N,No,Compliance Inspection
7166,EFE6BCF2-73B5-408D-A0B2-7F20D8F3197C,GRAND VALLEY COUNTRY CLUB,1910 ROSEVILLE RD,NORTH DUMFRIES,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-04-12,N,No,Re-inspection
7167,EFE6BCF2-73B5-408D-A0B2-7F20D8F3197C,GRAND VALLEY COUNTRY CLUB,1910 ROSEVILLE RD,NORTH DUMFRIES,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-04-12,N,No,Re-inspection
7168,EFE6BCF2-73B5-408D-A0B2-7F20D8F3197C,GRAND VALLEY COUNTRY CLUB,1910 ROSEVILLE RD,NORTH DUMFRIES,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2015-11-24,N,Yes,Compliance Inspection
7169,EFE6BCF2-73B5-408D-A0B2-7F20D8F3197C,GRAND VALLEY COUNTRY CLUB,1910 ROSEVILLE RD,NORTH DUMFRIES,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2015-11-24,N,Yes,Compliance Inspection
7170,EFE6BCF2-73B5-408D-A0B2-7F20D8F3197C,GRAND VALLEY COUNTRY CLUB,1910 ROSEVILLE RD,NORTH DUMFRIES,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2015-11-24,N,Yes,Compliance Inspection
7171,EFE6BCF2-73B5-408D-A0B2-7F20D8F3197C,GRAND VALLEY COUNTRY CLUB,1910 ROSEVILLE RD,NORTH DUMFRIES,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2015-11-24,N,Yes,Compliance Inspection
7172,EFE6BCF2-73B5-408D-A0B2-7F20D8F3197C,GRAND VALLEY COUNTRY CLUB,1910 ROSEVILLE RD,NORTH DUMFRIES,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-11-15,N,No,Compliance Inspection
7173,8AF7F7C8-6B17-4CAD-8678-7F348957DDDA,SAN FRANCISCO PANINI-KITCHENER,146 KING ST WST,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-02-27,N,No,Re-inspection
7174,8AF7F7C8-6B17-4CAD-8678-7F348957DDDA,SAN FRANCISCO PANINI-KITCHENER,146 KING ST WST,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-02-27,N,No,Re-inspection
7175,8AF7F7C8-6B17-4CAD-8678-7F348957DDDA,SAN FRANCISCO PANINI-KITCHENER,146 KING ST WST,KITCHENER,Food, General,Restaurant,,,CRITICAL,Not in Compliance,2.0,2017-07-31,Y,No,Compliance Inspection
7176,8AF7F7C8-6B17-4CAD-8678-7F348957DDDA,SAN FRANCISCO PANINI-KITCHENER,146 KING ST WST,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-07-31,Y,No,Compliance Inspection
7177,8AF7F7C8-6B17-4CAD-8678-7F348957DDDA,SAN FRANCISCO PANINI-KITCHENER,146 KING ST WST,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-07-31,Y,No,Compliance Inspection
7178,8AF7F7C8-6B17-4CAD-8678-7F348957DDDA,SAN FRANCISCO PANINI-KITCHENER,146 KING ST WST,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-02-08,Y,Yes,Compliance Inspection
7179,8AF7F7C8-6B17-4CAD-8678-7F348957DDDA,SAN FRANCISCO PANINI-KITCHENER,146 KING ST WST,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-02-08,Y,Yes,Compliance Inspection
7180,8AF7F7C8-6B17-4CAD-8678-7F348957DDDA,SAN FRANCISCO PANINI-KITCHENER,146 KING ST WST,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-02-08,Y,Yes,Compliance Inspection
7181,77EC97C7-B7D3-4D8B-97B7-7F3B50D6C2CA,ELGIN MINI MART,3 - 79 ELGIN ST N,CAMBRIDGE,Food, General,Food store convenience , Variety,,NON-CRITICAL,Not in Compliance,1.0,2016-03-11,N,No,Re-inspection
7182,77EC97C7-B7D3-4D8B-97B7-7F3B50D6C2CA,ELGIN MINI MART,3 - 79 ELGIN ST N,CAMBRIDGE,Food, General,Food store convenience , Variety,,NON-CRITICAL,Corrected During Inspection,1.0,2016-03-11,N,No,Re-inspection
7183,77EC97C7-B7D3-4D8B-97B7-7F3B50D6C2CA,ELGIN MINI MART,3 - 79 ELGIN ST N,CAMBRIDGE,Food, General,Food store convenience , Variety,,CRITICAL,Not in Compliance,2.0,2016-02-26,Y,No,Compliance Inspection
7184,77EC97C7-B7D3-4D8B-97B7-7F3B50D6C2CA,ELGIN MINI MART,3 - 79 ELGIN ST N,CAMBRIDGE,Food, General,Food store convenience , Variety,,NON-CRITICAL,Not in Compliance,3.0,2016-02-26,Y,No,Compliance Inspection
7185,BA1456F7-EFE7-4679-B29D-7F3BAEBB58B1,ELGIN GAS & WASH,265 ELGIN ST N,CAMBRIDGE,Food, General,Food store convenience , Variety,,NON-CRITICAL,Not in Compliance,1.0,2016-02-02,N,No,Compliance Inspection
7186,BA1456F7-EFE7-4679-B29D-7F3BAEBB58B1,ELGIN GAS & WASH,265 ELGIN ST N,CAMBRIDGE,Food, General,Food store convenience , Variety,,NON-CRITICAL,Not in Compliance,1.0,2017-08-11,N,No,Compliance Inspection
7187,05914851-C307-433E-9D3E-7F3D4B8AD2AB,SJFM-SAHA INTERNATIONAL CUISINE,878 WEBER ST N,WOOLWICH,Food, General,Food store convenience , Variety,,NON-CRITICAL,Corrected During Inspection,2.0,2015-09-24,N,No,Compliance Inspection
7188,05914851-C307-433E-9D3E-7F3D4B8AD2AB,SJFM-SAHA INTERNATIONAL CUISINE,878 WEBER ST N,WOOLWICH,Food, General,Food store convenience , Variety,,CRITICAL,Corrected During Inspection,1.0,2015-09-24,N,No,Compliance Inspection
7189,05914851-C307-433E-9D3E-7F3D4B8AD2AB,SJFM-SAHA INTERNATIONAL CUISINE,878 WEBER ST N,WOOLWICH,Food, General,Food store convenience , Variety,,,,,2017-05-25,N,No,Compliance Inspection
7190,05914851-C307-433E-9D3E-7F3D4B8AD2AB,SJFM-SAHA INTERNATIONAL CUISINE,878 WEBER ST N,WOOLWICH,Food, General,Food store convenience , Variety,,,,,2016-03-17,N,No,Compliance Inspection
7191,C29F52E0-688D-4895-885D-7F4E73B597A8,STARBUCKS COFFEE CANADA,589 FAIRWAY RD S,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,2.0,2017-05-07,N,Yes,Compliance Inspection
7192,C29F52E0-688D-4895-885D-7F4E73B597A8,STARBUCKS COFFEE CANADA,589 FAIRWAY RD S,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2017-05-07,N,Yes,Compliance Inspection
7193,C29F52E0-688D-4895-885D-7F4E73B597A8,STARBUCKS COFFEE CANADA,589 FAIRWAY RD S,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2016-11-04,N,Yes,Compliance Inspection
7194,C29F52E0-688D-4895-885D-7F4E73B597A8,STARBUCKS COFFEE CANADA,589 FAIRWAY RD S,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-11-04,N,Yes,Compliance Inspection
7195,C29F52E0-688D-4895-885D-7F4E73B597A8,STARBUCKS COFFEE CANADA,589 FAIRWAY RD S,KITCHENER,Food, General,Restaurant,,,,,,2016-06-28,N,Yes,Compliance Inspection
7196,9C071ABF-517C-43E4-8938-7F5161D5F5B5,NEW CHINA,8 - 900 JAMIESON PKY,CAMBRIDGE,Food, General,Food Take Out,,,CRITICAL,Not in Compliance,1.0,2017-07-28,N,No,Compliance Inspection
7197,9C071ABF-517C-43E4-8938-7F5161D5F5B5,NEW CHINA,8 - 900 JAMIESON PKY,CAMBRIDGE,Food, General,Food Take Out,,,CRITICAL,Corrected During Inspection,2.0,2016-01-27,N,Yes,Compliance Inspection
7198,9C071ABF-517C-43E4-8938-7F5161D5F5B5,NEW CHINA,8 - 900 JAMIESON PKY,CAMBRIDGE,Food, General,Food Take Out,,,NON-CRITICAL,Not in Compliance,1.0,2015-10-13,N,No,Re-inspection
7199,9C071ABF-517C-43E4-8938-7F5161D5F5B5,NEW CHINA,8 - 900 JAMIESON PKY,CAMBRIDGE,Food, General,Food Take Out,,,CRITICAL,Corrected During Inspection,1.0,2017-01-30,N,No,Compliance Inspection
7200,9C071ABF-517C-43E4-8938-7F5161D5F5B5,NEW CHINA,8 - 900 JAMIESON PKY,CAMBRIDGE,Food, General,Food Take Out,,,NON-CRITICAL,Not in Compliance,1.0,2017-01-30,N,No,Compliance Inspection
7201,9C071ABF-517C-43E4-8938-7F5161D5F5B5,NEW CHINA,8 - 900 JAMIESON PKY,CAMBRIDGE,Food, General,Food Take Out,,,CRITICAL,Corrected During Inspection,2.0,2016-09-26,Y,No,Compliance Inspection
7202,9C071ABF-517C-43E4-8938-7F5161D5F5B5,NEW CHINA,8 - 900 JAMIESON PKY,CAMBRIDGE,Food, General,Food Take Out,,,NON-CRITICAL,Not in Compliance,1.0,2016-09-26,Y,No,Compliance Inspection
7203,9C071ABF-517C-43E4-8938-7F5161D5F5B5,NEW CHINA,8 - 900 JAMIESON PKY,CAMBRIDGE,Food, General,Food Take Out,,,NON-CRITICAL,Corrected During Inspection,1.0,2015-10-02,Y,No,Compliance Inspection
7204,9C071ABF-517C-43E4-8938-7F5161D5F5B5,NEW CHINA,8 - 900 JAMIESON PKY,CAMBRIDGE,Food, General,Food Take Out,,,NON-CRITICAL,Not in Compliance,3.0,2015-10-02,Y,No,Compliance Inspection
7205,9C071ABF-517C-43E4-8938-7F5161D5F5B5,NEW CHINA,8 - 900 JAMIESON PKY,CAMBRIDGE,Food, General,Food Take Out,,,CRITICAL,Not in Compliance,2.0,2015-10-02,Y,No,Compliance Inspection
7206,9C071ABF-517C-43E4-8938-7F5161D5F5B5,NEW CHINA,8 - 900 JAMIESON PKY,CAMBRIDGE,Food, General,Food Take Out,,,CRITICAL,Corrected During Inspection,1.0,2015-10-02,Y,No,Compliance Inspection
7207,9C071ABF-517C-43E4-8938-7F5161D5F5B5,NEW CHINA,8 - 900 JAMIESON PKY,CAMBRIDGE,Food, General,Food Take Out,,,CRITICAL,Corrected During Inspection,2.0,2016-06-14,N,Yes,Compliance Inspection
7208,9C071ABF-517C-43E4-8938-7F5161D5F5B5,NEW CHINA,8 - 900 JAMIESON PKY,CAMBRIDGE,Food, General,Food Take Out,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-06-14,N,Yes,Compliance Inspection
7209,9C071ABF-517C-43E4-8938-7F5161D5F5B5,NEW CHINA,8 - 900 JAMIESON PKY,CAMBRIDGE,Food, General,Food Take Out,,,,,,2017-08-14,N,No,Compliance Inspection
7210,9C071ABF-517C-43E4-8938-7F5161D5F5B5,NEW CHINA,8 - 900 JAMIESON PKY,CAMBRIDGE,Food, General,Food Take Out,,,,,,2016-10-04,N,No,Compliance Inspection
7211,9C071ABF-517C-43E4-8938-7F5161D5F5B5,NEW CHINA,8 - 900 JAMIESON PKY,CAMBRIDGE,Food, General,Food Take Out,,,,,,2017-02-01,N,No,Re-inspection
7212,2A9BD38F-614D-4C15-8B0B-7F67A6B9EEE5,TIM HORTONS,235 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2015-09-22,N,Yes,Compliance Inspection
7213,2A9BD38F-614D-4C15-8B0B-7F67A6B9EEE5,TIM HORTONS,235 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2017-04-10,N,No,Re-inspection
7214,2A9BD38F-614D-4C15-8B0B-7F67A6B9EEE5,TIM HORTONS,235 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2017-04-10,N,No,Re-inspection
7215,2A9BD38F-614D-4C15-8B0B-7F67A6B9EEE5,TIM HORTONS,235 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-03-09,N,No,Re-inspection
7216,2A9BD38F-614D-4C15-8B0B-7F67A6B9EEE5,TIM HORTONS,235 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,5.0,2016-02-26,N,Yes,Compliance Inspection
7217,2A9BD38F-614D-4C15-8B0B-7F67A6B9EEE5,TIM HORTONS,235 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2016-02-26,N,Yes,Compliance Inspection
7218,2A9BD38F-614D-4C15-8B0B-7F67A6B9EEE5,TIM HORTONS,235 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,7.0,2017-04-03,Y,Yes,Compliance Inspection
7219,2A9BD38F-614D-4C15-8B0B-7F67A6B9EEE5,TIM HORTONS,235 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2017-04-03,Y,Yes,Compliance Inspection
7220,2A9BD38F-614D-4C15-8B0B-7F67A6B9EEE5,TIM HORTONS,235 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-10-20,N,No,Compliance Inspection
7221,2A9BD38F-614D-4C15-8B0B-7F67A6B9EEE5,TIM HORTONS,235 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2016-10-20,N,No,Compliance Inspection
7222,2A9BD38F-614D-4C15-8B0B-7F67A6B9EEE5,TIM HORTONS,235 FRANKLIN BLVD,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2016-10-20,N,No,Compliance Inspection
7223,1B4CA8BD-CA10-4DCD-A536-7F6A23FAA491,COUNTRY STYLE,7 - 50 WESTMOUNT RD N,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-02-03,N,Yes,Compliance Inspection
7224,1B4CA8BD-CA10-4DCD-A536-7F6A23FAA491,COUNTRY STYLE,7 - 50 WESTMOUNT RD N,WATERLOO,Food, General,Restaurant,,,,,,2016-09-12,N,No,Compliance Inspection
7225,1B4CA8BD-CA10-4DCD-A536-7F6A23FAA491,COUNTRY STYLE,7 - 50 WESTMOUNT RD N,WATERLOO,Food, General,Restaurant,,,,,,2017-01-16,N,Yes,Compliance Inspection
7226,651EE225-899E-49AC-BF82-7F7887D75CF8,MORSELS CAFE,150 MAIN ST,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2017-08-10,N,Yes,Compliance Inspection
7227,651EE225-899E-49AC-BF82-7F7887D75CF8,MORSELS CAFE,150 MAIN ST,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-08-10,N,Yes,Compliance Inspection
7228,651EE225-899E-49AC-BF82-7F7887D75CF8,MORSELS CAFE,150 MAIN ST,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2017-08-10,N,Yes,Compliance Inspection
7229,651EE225-899E-49AC-BF82-7F7887D75CF8,MORSELS CAFE,150 MAIN ST,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-08-10,N,Yes,Compliance Inspection
7230,651EE225-899E-49AC-BF82-7F7887D75CF8,MORSELS CAFE,150 MAIN ST,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2016-11-30,N,Yes,Compliance Inspection
7231,651EE225-899E-49AC-BF82-7F7887D75CF8,MORSELS CAFE,150 MAIN ST,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-11-30,N,Yes,Compliance Inspection
7232,651EE225-899E-49AC-BF82-7F7887D75CF8,MORSELS CAFE,150 MAIN ST,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-11-30,N,Yes,Compliance Inspection
7233,651EE225-899E-49AC-BF82-7F7887D75CF8,MORSELS CAFE,150 MAIN ST,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-03-01,N,No,Re-inspection
7234,651EE225-899E-49AC-BF82-7F7887D75CF8,MORSELS CAFE,150 MAIN ST,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2017-03-24,N,Yes,Compliance Inspection
7235,651EE225-899E-49AC-BF82-7F7887D75CF8,MORSELS CAFE,150 MAIN ST,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2017-03-24,N,Yes,Compliance Inspection
7236,651EE225-899E-49AC-BF82-7F7887D75CF8,MORSELS CAFE,150 MAIN ST,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,2.0,2017-03-24,N,Yes,Compliance Inspection
7237,651EE225-899E-49AC-BF82-7F7887D75CF8,MORSELS CAFE,150 MAIN ST,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2016-02-23,N,No,Compliance Inspection
7238,651EE225-899E-49AC-BF82-7F7887D75CF8,MORSELS CAFE,150 MAIN ST,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-02-23,N,No,Compliance Inspection
7239,18A8B6D7-C3BF-4F80-9E4A-7F9D9BDFE90A,MR. SUB,69 MAIN ST,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,2.0,2017-08-08,N,No,Compliance Inspection
7240,18A8B6D7-C3BF-4F80-9E4A-7F9D9BDFE90A,MR. SUB,69 MAIN ST,CAMBRIDGE,Food, General,Restaurant,,,,,,2016-02-05,N,Yes,Compliance Inspection
7241,18A8B6D7-C3BF-4F80-9E4A-7F9D9BDFE90A,MR. SUB,69 MAIN ST,CAMBRIDGE,Food, General,Restaurant,,,,,,2017-01-04,N,No,Compliance Inspection
7242,18A8B6D7-C3BF-4F80-9E4A-7F9D9BDFE90A,MR. SUB,69 MAIN ST,CAMBRIDGE,Food, General,Restaurant,,,,,,2016-07-14,N,Yes,Compliance Inspection
